Bug ID,Opened,Changed,Reporter,Product,Component,Status,Resolution,Hardware,OS,Severity,Version,Summary,Assignee
1188236,0.05412037,1230.910116,0.010271181,1,0.155807961,1,0.085870537,0.777251932,0.753588894,0.16600936,0.044959773,51,0.036013948
1188238,0.000532407,0.06119213,0.010271181,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.044959773,51,0.000708292
1188645,1.067962963,0,0.00413021,1,0.108692223,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,67,0.011060259
1189140,1.053842593,1779.908958,0.006195315,1,0.155807961,1,0.131671662,0.150812431,0.218225798,0.16600936,0.039228059,62,0.036013948
1189300,0.32306713,0,0.000869518,1,0.035231635,1,0.096387443,0.777251932,0.753588894,0.16600936,0.043855498,82,0.019014929
1190221,1.778333333,0,0.000869518,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.043855498,63,0.017761796
1191530,4.837569444,0,0.000380414,1,0.00336541,1,0.463742967,0.777251932,0.753588894,0.16600936,0.07488037,87,0.001416585
1191531,0.000625,1496.088553,0.010271181,1,0.035231635,1,0.022558763,0.777251932,0.753588894,0.16600936,0.043855498,92,0.019014929
1191532,0.003634259,0,0.000380414,1,0.000788768,1,0.096387443,0.777251932,0.753588894,0.16600936,0.07488037,100,0.002451782
1191536,0.002465278,23.08890046,0.000380414,1,0.000788768,1,0.463742967,0.777251932,0.753588894,0.16600936,0.07488037,93,0.002451782
1191937,0.841099537,0,0.002173795,1,0.039596151,1,0.131671662,0.777251932,0.753588894,0.16600936,0.043855498,29,0.022011551
1191938,5.79E-05,0.084849537,0.010271181,1,0.024872483,1,0.100278698,0.777251932,0.753588894,0.16600936,0.043855498,80,0.017761796
1191940,0.000127315,0.000104167,0.010271181,1,0.024872483,1,0.100278698,0.777251932,0.753588894,0.16600936,0.043855498,80,0.017761796
1193132,4.266597222,1670.150984,0.000869518,1,0.155807961,1,0.033023085,0.777251932,0.753588894,0.16600936,0.013040963,59,0.036013948
1193448,0.796273148,0,0.010271181,1,0.024872483,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,112,0.017761796
1193508,0.108206019,0,0.001249932,1,0.039596151,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,50,0.022011551
1194333,2.060787037,510.9975231,0.002445519,1,0.024872483,1,0.021507073,0.777251932,0.753588894,0.16600936,0.039228059,47,0.017761796
1194483,0.338645833,0,0.001847726,1,0.018089078,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,64,0.009480222
1195066,2.765902778,1708.532627,0.003912831,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,61,0.000708292
1195067,0.000243056,0,0.003912831,1,0.155807961,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,61,0.004958047
1195214,0.760706019,0,0.000271724,1,0.018089078,1,0.033023085,0.777251932,0.753588894,0.16600936,0.07488037,66,0.007191893
1195258,0.075555556,0,0.000271724,1,0.039596151,1,0.463742967,0.777251932,0.753588894,0.16600936,0.07488037,82,0.008445026
1196399,2.341018519,385.0285069,0.000434759,1,0.108692223,1,0.028027554,0.150812431,0.218225798,0.16600936,0.065152232,114,0.00849951
1196434,0.098703704,0,0.002173795,1,0.039596151,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,59,0.022011551
1196798,0.780266204,0.001006944,0.000326069,1,0.039596151,1,0.022558763,0.777251932,0.753588894,0.16600936,0.039228059,88,0.022011551
1197454,2.680902778,8.728923611,0.000434759,1,0.108692223,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,91,0.011060259
1197470,0.118298611,0.158842593,0.00010869,1,0.108692223,1,0.131671662,0.150812431,0.027869801,0.16600936,0.065152232,41,0.011060259
1198333,2.245243056,0,0.000869518,1,0.024872483,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,69,0.017761796
1198668,0.808159722,469.0642014,0.000869518,1,0.024872483,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,77,0.017761796
1199427,1.741412037,0,0.003097658,1,0.039596151,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,39,0.022011551
1199547,0.25875,5.79E-05,0.003097658,1,0.039596151,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,47,0.008445026
1199677,0.367118056,385.1045949,0.000489104,1,0.017247726,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,40,0.010787839
1199847,1.960636574,0,0.002173795,1,0.039596151,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,59,0.022011551
1199923,0.435891204,0,0.012390631,1,0.030919703,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,71,0.004958047
1200153,0.463414352,527.2548495,0.000434759,1,0.108692223,1,0.085870537,0.777251932,0.753588894,0.16600936,0.043855498,42,0.031655225
1200774,1.604201389,968.813669,0.001576001,1,0.155807961,1,0.096387443,0.777251932,0.753588894,0.16600936,0.043855498,48,0.009480222
1201363,1.135428241,0,0.002445519,1,0.024872483,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,38,0.017761796
1201495,0.211921296,0,0.000163035,1,0.039596151,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,37,0.022011551
1201984,1.559548611,1151.062269,0.010271181,1,0.072882158,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,62,0.037866405
1202344,2.153842593,62.83555556,0.010271181,1,0.024872483,1,0.021507073,0.777251932,0.753588894,0.16600936,0.013040963,79,0.017761796
1202472,0.185219907,0,5.43E-05,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.07488037,35,0.005611856
1202503,0.060104167,0,0.003152003,1,0.000788768,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,57,0.002451782
1202812,0.784594907,1532.260382,0.010271181,1,0.108692223,1,0.006310144,0.777251932,0.753588894,0.16600936,0.043855498,34,0.031655225
1203272,1.013194444,0,0.013097114,1,0.072882158,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,35,0.037866405
1203282,0.00375,0,0.013097114,1,0.002313719,1,0.004469685,0.777251932,0.753588894,0.16600936,0.039228059,34,0.001471069
1203284,0.000127315,0,0.013097114,1,0.011463427,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,35,0.006102212
1203356,0.111273148,149.2994792,0.000815173,1,0.039596151,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,61,0.022011551
1203453,0.18537037,265.884375,0.000597794,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,47,0.017761796
1204866,4.802175926,0,0.001195587,1,0.035231635,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,57,0.019014929
1208289,9.177939815,0,0.000326069,1,0.023715623,1,0.085870537,0.777251932,0.753588894,0.16600936,0.043855498,86,0.005611856
1208541,0.700520833,0,0.010271181,1,0.002313719,1,0.028027554,0.777251932,0.753588894,0.16600936,0.039228059,37,0.002887654
1208579,0.064108796,0.00693287,0.00010869,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,72,0.017761796
1208884,1.084224537,24.52243056,0.000380414,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,75,0.017761796
1209584,4.0084375,0,0.002771589,1,0.002313719,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,78,0
1210807,2.921967593,1581.450741,0.010271181,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,74,0.036013948
1211482,3.6228125,0,0.003152003,1,0.027133617,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,109,0.008063637
1211790,0.655474537,0,0.003152003,1,0.001209444,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,67,0.095074643
1211961,0.503043981,289.3072917,0.001249932,1,0.039596151,1,0.096387443,0.777251932,0.753588894,0.16600936,0.043855498,64,0.010787839
1212153,0.262928241,0,0.002554209,1,0.072882158,1,0.028027554,0.777251932,0.753588894,0.16600936,0.039228059,77,0.005012531
1213914,5.9171875,1231.086944,0.000326069,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,78,0.036013948
1214251,0.81462963,30.72681713,0.010271181,1,0.108692223,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,51,0.011060259
1214817,1.218472222,0,0.000706483,1,0.011463427,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,55,0.006102212
1215798,4.139641204,331.2858218,0.000869518,1,0.030919703,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,32,0.023155715
1217159,1.919143519,0,0.001249932,1,0.039596151,1,0.021507073,0.777251932,0.753588894,0.16600936,0.044959773,33,0.022011551
1218322,4.950717593,0,0.00233683,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,85,0.002451782
1218704,1.014548611,256.7118171,0.001847726,1,0.039596151,1,0.022558763,0.777251932,0.753588894,0.16600936,0.039228059,52,0.022011551
1219372,1.67630787,0,0.012118907,1,0.020455382,1,0.463742967,0.777251932,0.753588894,0.16600936,0.054056896,75,0.036013948
1223006,12.30122685,187.953588,0.000706483,1,0.018089078,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,90,0.007191893
1223832,1.941597222,0,0.000815173,1,0.108692223,1,0.028027554,0.777251932,0.753588894,0.16600936,0.065152232,63,0.011060259
1225103,5.052164352,0,0.001249932,1,0.108692223,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,34,0.00310559
1225440,0.85150463,0,0.00413021,1,0.021980333,1,0.028027554,0.777251932,0.753588894,0.16600936,0.065152232,56,0.010351967
1225463,0.044525463,1450.023461,0.000163035,1,0.024872483,1,0.021507073,0.777251932,0.753588894,0.16600936,0.039228059,61,0.017761796
1226405,2.176296296,0,0.002880278,1,0.017247726,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,47,0.010787839
1226454,0.135763889,265.5440162,0.00010869,1,0.021980333,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,113,0.010351967
1226836,2.54755787,0,0.010271181,1,0.023715623,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,61,0.005611856
1226837,0.000162037,1261.565521,0.010271181,1,0.023715623,1,0.022558763,0.777251932,0.753588894,0.16600936,0.039228059,61,0.005611856
1227404,1.25162037,0,0.00211945,1,0.072882158,1,0.028027554,0.777251932,0.753588894,0.16600936,0.065152232,66,0.006429116
1227405,0.002743056,2.31E-05,0.00211945,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,66,0.006429116
1228235,1.899050926,0,0.004619314,1,0.001735289,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,31,0.003323526
1229350,4.048032407,285.3055787,0.003912831,1,0.023715623,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,122,0.003759398
1229608,0.786018519,1210.734051,0.00201076,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,50,0.005230467
1229976,0.830914352,0,0.000597794,1,0.072882158,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,116,0.005284952
1230449,0.783761574,0,0.000489104,1,0.017247726,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,76,0.010787839
1231918,4.66412037,0.000347222,0.007608282,1,0.017247726,1,0.463742967,0.777251932,0.753588894,0.16600936,0.07488037,74,0.014765174
1231945,0.038912037,0.018761574,0.000380414,1,0.00336541,1,0.463742967,0.777251932,0.753588894,0.16600936,0.005521376,51,0.00283317
1232480,1.175902778,0.000358796,0.003152003,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,60,0.000653808
1232640,0.493460648,265.236956,0.00646704,1,0.108692223,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,111,0.000926229
1232653,0.016284722,0,0.001249932,1,0.039596151,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,62,0.010787839
1232756,0.151412037,177.6131366,0.001249932,1,0.00220855,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,68,0.009480222
1232900,0.268020833,0,0.00201076,1,0.024872483,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,85,0.004467691
1232960,0.179710648,34.40074074,0.000869518,1,0.18667508,1,0.100278698,0.777251932,0.753588894,0.16600936,0.005521376,59,0.002451782
1233181,0.51412037,0,0.012118907,1,0.020455382,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,52,0.011060259
1233189,0.011851852,174.108206,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,87,0.036013948
1233618,0.908263889,91.08435185,0.000326069,1,0.023715623,1,0.100278698,0.777251932,0.218225798,0.16600936,0.039228059,60,0.005611856
1233654,0.062777778,0,0.002825933,1,0.039596151,1,0.131671662,0.777251932,0.753588894,0.16600936,0.043855498,66,0.022011551
1233869,0.188472222,263.9464236,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,46,0.005720824
1233871,0.004236111,0,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,93,0.005720824
1233874,0.004282407,0.018703704,0.012118907,1,0.003260241,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,38,0.005720824
1233955,0.166979167,0,0.000869518,1,0.021980333,1,0.033023085,0.777251932,0.753588894,0.16600936,0.005521376,86,0.010351967
1234331,2.653333333,0,0.000489104,1,0.00336541,1,0.100278698,0.777251932,0.753588894,0.16600936,0.005521376,34,0.00283317
1234409,0.082731481,1242.072176,0.005923591,1,0.006520482,1,0.022558763,0.777251932,0.753588894,0.16600936,0.065152232,27,0.010242999
1234480,0.08287037,0,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,45,0.036013948
1234823,0.782071759,0,0.007010489,1,0.030919703,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,114,0.023155715
1235215,0.993483796,224.2033912,0.012118907,1,0.020455382,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,75,0.005720824
1235222,0.014814815,0,0.002173795,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,43,0.005611856
1235279,0.100821759,0,0.000271724,1,0.00336541,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,39,0.00283317
1235475,0.433634259,0,0.003152003,1,0.18667508,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,61,0.002451782
1235710,0.632361111,1270.111956,0.000163035,1,0.018089078,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,61,0.009480222
1236180,1.164861111,0,0.00201076,1,0.024872483,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,57,0.017761796
1236605,2.819525463,8.347199074,0.001630346,1,0.021980333,1,0.028027554,0.150812431,0.218225798,0.16600936,0.065152232,115,0.010351967
1236617,0.017430556,502.665463,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,61,0.036013948
1236633,0.025520833,668.0984722,0.008097386,1,0.072882158,1,0.100278698,0.777251932,0.753588894,0.16600936,0.043855498,37,0.037866405
1237058,0.774849537,0,0.000271724,1,0.001209444,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,41,0.095074643
1237131,0.120034722,46.78042824,0.000815173,1,0.000841352,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,59,0.095074643
1237134,0.007523148,0,0.000815173,1,0.000841352,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,50,0.095074643
1237140,0.005925926,241.3774421,0.000271724,1,0.00336541,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,40,0.00283317
1238075,0.74869213,204.5803009,0.012118907,1,0.020455382,1,0.096387443,0.777251932,0.753588894,0.16600936,0.054056896,27,0.036013948
1238098,0.052210648,0,5.43E-05,1,0.00220855,1,0.028027554,0.777251932,0.753588894,0.16600936,0.039228059,41,0.003868367
1240123,4.808171296,1179.097743,0.001358622,1,0.18667508,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,73,0.002451782
1240292,0.403321759,60.16106481,0.001630346,1,0.155807961,1,0.131671662,0.150812431,0.218225798,0.16600936,0.065152232,28,0.036013948
1240789,1.204166667,0,0.002880278,1,0.024872483,1,0.021507073,0.777251932,0.753588894,0.16600936,0.065152232,59,0.004467691
1240947,0.59119213,0,0.007010489,1,0.108692223,1,0.022558763,0.777251932,0.753588894,0.16600936,0.065152232,65,0.011060259
1240987,0.057997685,0,0.005923591,1,0.030919703,1,0.100278698,0.150812431,0.218225798,0.16600936,0.065152232,70,0.023155715
1240989,0.003368056,238.9785532,0.005923591,1,0.030919703,1,0.085870537,0.150812431,0.218225798,0.16600936,0.065152232,70,0.023155715
1241050,0.035358796,0,0.007608282,1,0.18667508,1,0.100278698,0.777251932,0.753588894,0.16600936,0.005521376,53,0.002451782
1241610,1.190289352,0,0.002771589,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.005521376,80,0.023155715
1241848,0.722106481,0,0.000326069,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.005521376,155,0.014765174
1242149,1.360787037,265.3434838,0.000597794,1,0.021980333,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,143,0.010351967
1242745,2.545821759,1414.695637,0.002173795,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.005521376,36,0.000599324
1242965,0.295046296,0,0.00646704,1,0.006520482,1,0.131671662,0.777251932,0.218225798,0.16600936,0.065152232,45,0.000926229
1243037,0.076018519,93.36364583,0.003206347,1,0.027133617,1,0.033023085,0.777251932,0.753588894,0.16600936,0.005521376,39,0.008063637
1243492,0.981053241,0,0.003912831,1,0.030919703,1,0.006047221,0.777251932,0.753588894,0.16600936,0.065152232,71,0.023155715
1243611,0.347997685,0,0.001358622,1,0.017247726,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,32,0.001362101
1243747,0.380208333,1252.483484,0.010271181,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,61,0.000435872
1243949,0.330902778,0,0.003097658,1,0.039596151,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,33,0.008445026
1244013,0.211747685,0,0.002771589,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.005521376,61,0.014765174
1244019,0.017476852,0.000625,0.007608282,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.005521376,75,0.014765174
1244506,2.625081019,243.7518403,0.001630346,1,0.108692223,1,0.033023085,0.150812431,0.218225798,0.16600936,0.065152232,68,0.011060259
1244852,1.102696759,1230.566771,0.007499592,1,0.155807961,1,0.096387443,0.777251932,0.753588894,0.16600936,0.005521376,71,0.001198649
1244929,0.164259259,0,0.000869518,1,0.024872483,1,0.096387443,0.777251932,0.753588894,0.16600936,0.039228059,46,0.017761796
1244933,0.008344907,108.4129167,0.000869518,1,0.024872483,1,0.021507073,0.777251932,0.753588894,0.16600936,0.039228059,65,0.017761796
1245655,1.750868056,61.66570602,0.007010489,1,0.030919703,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,70,0.023155715
1245665,0.017766204,1227.365984,0.001249932,1,0.108692223,1,0.006310144,0.777251932,0.753588894,0.16600936,0.065152232,82,0.011060259
1245679,0.009085648,0,0.000489104,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,56,0.002451782
1246542,2.011597222,0,0.003804141,1,0.023715623,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,50,0.002942138
1246560,0.021921296,0,0.003804141,1,0.023715623,1,0.004469685,0.777251932,0.753588894,0.16600936,0.065152232,58,0.000599324
1246638,0.132939815,1230.986331,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,55,0.036013948
1246824,1.49619213,0,0.007010489,1,0.108692223,1,0.028027554,0.777251932,0.753588894,0.16600936,0.065152232,83,0.011060259
1247684,2.396944444,0,0.00413021,1,0.024872483,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,69,0.017761796
1248544,1.907569444,1239.37978,0.010271181,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,65,0.005230467
1248789,0.300659722,0,0.002880278,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,46,0.017761796
1248953,0.481527778,0,5.43E-05,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,42,0.005611856
1249980,4.07244213,1230.654757,0.010271181,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.043855498,102,0.036013948
1250041,0.093275463,0,0.010271181,1,0.108692223,1,0.085870537,0.777251932,0.753588894,0.16600936,0.043855498,41,0.011060259
1250161,0.152569444,0,0.003804141,1,0.108692223,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,45,0.011060259
1250219,0.116574074,0,0.003804141,1,0.108692223,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,47,0.011060259
1250236,0.034189815,0.324039352,0.003804141,1,0.108692223,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,56,0.011060259
1250313,0.465787037,1230.679653,0.010271181,1,0.155807961,1,0.021507073,0.777251932,0.753588894,0.16600936,0.044959773,71,0.036013948
1250589,0.310543981,0,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,42,0.036013948
1250594,0.004178241,0.061099537,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,41,0.036013948
1250597,0.002222222,0,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,40,0.036013948
1250599,0.00494213,0.043946759,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,49,0.036013948
1250604,0.009456019,0.067777778,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,45,0.036013948
1250606,0.001122685,0,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,38,0.036013948
1250609,0.00494213,0.059293981,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,44,0.036013948
1250621,0.018530093,0,0.003804141,1,0.155807961,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,56,0.036013948
1251029,0.898946759,2.734780093,0.010271181,1,0.024872483,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,73,0.017761796
1252686,5.712418981,466.4511806,0.012118907,1,0.155807961,1,0.028027554,0.777251932,0.753588894,0.16600936,0.065152232,51,0.002451782
1252816,0.165486111,0,0.010271181,1,0.023715623,1,0.100278698,0.777251932,0.753588894,0.16600936,0.039228059,66,0.000599324
1252817,0.000162037,1296.666829,0.010271181,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.039228059,66,0.005611856
1253493,1.442291667,0,0.000217379,1,0.035231635,1,0.100278698,0.150812431,0.218225798,0.16600936,0.005521376,58,0.00621118
1253693,0.702199074,0,0.000489104,1,0.027133617,1,0.096387443,0.777251932,0.753588894,0.16600936,0.005521376,43,0.008063637
1254307,3.139375,1033.205752,0.00413021,1,0.155807961,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,77,0.036013948
1254525,0.739907407,0,0.002771589,1,0.011463427,1,0.085870537,0.777251932,0.753588894,0.16600936,0.039228059,58,0.006102212
1254702,0.294537037,0,0.013097114,1,0.108692223,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,36,0.010242999
1254703,0.000138889,0,0.013097114,1,0.035231635,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,33,0.000817261
1254705,0.00025463,0,0.013097114,1,0.002313719,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,34,0.002887654
1254706,0.000127315,0,0.013097114,1,0.011463427,1,0.131671662,0.777251932,0.753588894,0.16600936,0.043855498,35,0.006102212
1254708,0.002453704,705.8061111,0.013097114,1,0.023715623,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,37,0.009480222
1254710,0.000300926,0,0.013097114,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,35,0.037866405
1254711,0.000138889,0,0.013097114,1,0.021980333,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,35,0
1254714,0.000138889,0,0.013097114,1,0.020455382,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,39,0.000435872
1254715,0.00068287,616.7190046,0.013097114,1,0.023715623,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,37,0.009480222
1254717,0.000289352,0,0.013097114,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,35,0.037866405
1254718,0.000127315,0,0.013097114,1,0.021980333,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,35,0
1254719,0.000138889,0,0.013097114,1,0.020455382,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,39,0.000435872
1254721,0.000266204,162.6126042,0.013097114,1,0.035231635,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,33,0.000817261
1254895,0.607291667,38.47560185,0.005923591,1,0.006520482,1,0.085870537,0.150812431,0.218225798,0.16600936,0.039228059,69,0.095074643
1254962,0.106354167,0,0.005923591,1,0.006520482,1,0.085870537,0.777251932,0.753588894,0.16600936,0.065152232,49,0.095074643
1255073,0.159456019,121.1356829,0.00010869,1,0.005311037,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,78,0.009207802
1255394,0.94474537,0,5.43E-05,1,0.023715623,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,81,0.005611856
1255424,0.055300926,1231.562488,0.001793381,1,0.035231635,1,0.131671662,0.777251932,0.753588894,0.16600936,0.044959773,31,0.019014929
1255499,0.164155093,0,0.000163035,1,0.011463427,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,42,0.001525553
1256739,4.700185185,66.89167824,0.001249932,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.043855498,96,0.037866405
1256740,0.001759259,76.96855324,0.001249932,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.013040963,96,0.037866405
1256744,0.004212963,0,0.001249932,1,0.072882158,1,0.463742967,0.777251932,0.753588894,0.16600936,0.039228059,96,0.037866405
1256850,0.162002315,232.0259491,0.00010869,1,0.18667508,1,0.463742967,0.777251932,0.753588894,0.16600936,0.07488037,46,0.011060259
1256874,0.026215278,0,0.001249932,1,0.027133617,1,0.096387443,0.777251932,0.753588894,0.16600936,0.065152232,53,0.008063637
1257273,0.988923611,1049.441343,0.008043041,1,0.035231635,1,0.463742967,0.777251932,0.753588894,0.16600936,0.065152232,33,0.00621118
1257304,0.094050926,0,0.000163035,1,0.007677341,1,0.006310144,0.777251932,0.753588894,0.16600936,0.065152232,96,0.000326904
1257352,0.142222222,159.6660995,0.000869518,1,0.039596151,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,55,0.010787839
1257822,1.417256944,8.738472222,0.00010869,1,0.108692223,1,0.131671662,0.777251932,0.753588894,0.16600936,0.065152232,57,0.011060259
1258115,1.1215625,0,0.001576001,1,0.002892149,1,0.033023085,0.777251932,0.753588894,0.16600936,0.065152232,48,0.023155715
1258887,3.120810185,0,0.004564969,1,0.020455382,1,0.100278698,0.777251932,0.753588894,0.16600936,0.054056896,74,0.036013948
1258979,0.126226852,1440.739294,0.008043041,1,0.027133617,1,0.100278698,0.777251932,0.753588894,0.16600936,0.065152232,19,0.008063637
